CustomerID,Frequency,Monetary,Recency,AvgOrderValue,UniqueProducts,ActiveDays,CancellationRate,Cluster,Segment
15135,1,139.05,239,139.05,9,0,0.5,0,At-Risk Customers
15136,4,1286.7,3,321.675,61,93,0.2,0,At-Risk Customers
15139,2,178.96,240,89.48,13,96,0.0,0,At-Risk Customers
15140,7,2354.25,52,336.32142857142856,74,211,0.125,0,At-Risk Customers
15142,1,498.74,46,498.74,26,0,0.0,0,At-Risk Customers
15143,1,259.45,226,259.45,14,0,0.0,0,At-Risk Customers
15144,17,6580.4400000000005,8,387.084705882353,132,304,0.0555555555555555,0,At-Risk Customers
15145,4,1194.73,4,298.6825,54,244,0.0,0,At-Risk Customers
15146,2,1327.16,165,663.58,90,126,1.3333333333333333,0,At-Risk Customers
15147,1,623.5,240,623.5,28,0,0.5,0,At-Risk Customers
15148,1,301.29,11,301.29,20,0,0.0,0,At-Risk Customers
15149,1,520.8000000000001,134,520.8000000000001,23,0,0.0,0,At-Risk Customers
15150,10,5291.33,17,529.133,282,251,0.0909090909090909,0,At-Risk Customers
15152,13,4745.69,10,365.0530769230769,196,177,0.4375,0,At-Risk Customers
15153,1,329.25,31,329.25,22,0,0.0,0,At-Risk Customers
15154,1,254.28,75,254.28,66,0,3.5,0,At-Risk Customers
15156,3,961.49,1,320.49666666666667,51,32,0.0,0,At-Risk Customers
15157,3,1936.07,4,645.3566666666667,125,354,1.6,0,At-Risk Customers
15158,1,401.4,45,401.4,7,0,0.0,0,At-Risk Customers
15159,30,18641.01,2,621.3670000000001,363,359,0.2941176470588235,0,At-Risk Customers
15160,1,158.16,357,158.16,4,0,0.0,0,At-Risk Customers
15163,2,304.47,18,152.235,29,173,0.0,0,At-Risk Customers
15164,3,824.58,69,274.86,79,270,0.0,0,At-Risk Customers
15165,1,487.75,373,487.75,27,0,0.0,0,At-Risk Customers
15167,1,158.8,321,158.8,39,0,0.0,0,At-Risk Customers
15168,1,106.56,26,106.56,5,0,0.0,0,At-Risk Customers
15171,1,1289.5,331,1289.5,5,0,1.0,0,At-Risk Customers
15172,5,1624.05,9,324.81,106,227,0.0,0,At-Risk Customers
15174,1,135.75,323,135.75,11,0,0.0,0,At-Risk Customers
15175,1,224.14,72,224.14,23,0,0.0,0,At-Risk Customers
15178,1,40.5,260,40.5,3,0,0.0,0,At-Risk Customers
15179,5,2206.9500000000003,18,441.39,91,300,0.2857142857142857,0,At-Risk Customers
15180,1,87.5,367,87.5,6,0,0.0,0,At-Risk Customers
15181,3,689.48,66,229.82666666666668,11,203,0.4,0,At-Risk Customers
15182,2,622.85,154,311.425,24,114,0.0,0,At-Risk Customers
15184,2,402.2,29,201.1,59,161,0.0,0,At-Risk Customers
15185,1,310.62,70,310.62,21,0,0.0,0,At-Risk Customers
15186,2,411.41,14,205.705,17,154,0.0,0,At-Risk Customers
15187,16,4777.18,2,298.57375,61,210,0.1111111111111111,0,At-Risk Customers
15189,41,16225.39,1,395.74121951219513,80,331,0.3773584905660377,0,At-Risk Customers
15192,3,1044.32,120,348.1066666666666,36,245,0.0,0,At-Risk Customers
15193,1,499.32,61,499.32,19,0,0.0,0,At-Risk Customers
15194,15,7616.53,3,507.76866666666666,209,365,0.7272727272727273,0,At-Risk Customers
15195,1,3861.0,3,3861.0,1,0,0.0,0,At-Risk Customers
15197,3,1079.61,11,359.86999999999995,30,347,0.8,0,At-Risk Customers
15198,2,193.64,92,96.82,10,31,0.0,0,At-Risk Customers
15199,4,1268.7,59,317.175,5,249,0.0,0,At-Risk Customers
15201,5,1236.54,87,247.308,35,160,2.5454545454545454,0,At-Risk Customers
15203,6,1827.8,26,304.6333333333333,82,285,0.0,0,At-Risk Customers
15204,1,316.58,357,316.58,9,0,0.0,0,At-Risk Customers
15205,2,653.24,85,326.62,37,42,0.3333333333333333,0,At-Risk Customers
15206,4,420.3,10,105.075,3,265,0.0,0,At-Risk Customers
15208,5,870.12,1,174.024,25,352,0.1666666666666666,0,At-Risk Customers
15210,1,331.18,225,331.18,20,0,0.0,0,At-Risk Customers
15211,2,894.4100000000001,60,447.205,52,304,0.0,0,At-Risk Customers
15212,1,101.8,241,101.8,5,0,1.0,0,At-Risk Customers
15213,2,328.35,319,164.175,22,11,0.3333333333333333,0,At-Risk Customers
15214,8,1661.44,2,207.68,109,241,0.0,0,At-Risk Customers
15215,3,734.94,47,244.98,33,49,1.3333333333333333,0,At-Risk Customers
15216,1,96.6,88,96.6,2,0,0.0,0,At-Risk Customers
15218,11,5756.89,11,523.3536363636364,77,308,0.0,0,At-Risk Customers
15219,1,305.75,176,305.75,9,0,0.0,0,At-Risk Customers
15220,6,1778.96,52,296.49333333333334,110,229,0.2857142857142857,0,At-Risk Customers
15221,1,403.25,366,403.25,5,0,3.0,0,At-Risk Customers
15222,1,585.0,319,585.0,5,0,0.0,0,At-Risk Customers
15223,2,755.75,226,377.875,14,23,4.0,0,At-Risk Customers
15224,2,322.08,358,161.04,13,4,0.6666666666666666,0,At-Risk Customers
15225,1,409.4,234,409.4,23,0,0.0,0,At-Risk Customers
15226,1,154.41,311,154.41,8,0,0.0,0,At-Risk Customers
15227,5,1219.4,37,243.88,43,280,0.0,0,At-Risk Customers
15228,4,3386.71,66,846.6775,110,228,0.2,0,At-Risk Customers
15230,2,429.6,239,214.8,23,1,0.0,0,At-Risk Customers
15232,2,612.06,113,306.03,26,27,0.0,0,At-Risk Customers
15234,1,197.0,277,197.0,14,0,0.0,0,At-Risk Customers
15235,12,2247.51,218,187.2925,132,155,0.0,0,At-Risk Customers
15236,1,321.05,299,321.05,15,0,0.0,0,At-Risk Customers
15237,4,1412.32,2,353.08,94,225,0.0,0,At-Risk Customers
15238,3,1071.99,29,357.33,49,154,0.4,0,At-Risk Customers
15239,2,780.59,10,390.295,48,68,1.0,0,At-Risk Customers
15240,5,1706.57,45,341.314,58,267,0.7142857142857143,0,At-Risk Customers
15241,8,1756.44,67,219.555,82,216,0.1111111111111111,0,At-Risk Customers
15243,1,316.68,74,316.68,22,0,0.0,0,At-Risk Customers
15244,2,631.57,65,315.785,31,182,0.0,0,At-Risk Customers
15245,3,2515.84,134,838.6133333333333,55,127,0.0,0,At-Risk Customers
15246,2,514.15,238,257.075,32,120,0.0,0,At-Risk Customers
15247,1,356.0,122,356.0,6,0,0.0,0,At-Risk Customers
15249,13,6688.46,32,514.496923076923,211,224,0.5333333333333333,0,At-Risk Customers
15251,11,10484.99,9,953.180909090909,97,232,0.6666666666666666,0,At-Risk Customers
15252,2,740.78,36,370.39,44,146,0.0,0,At-Risk Customers
15253,5,918.2,16,183.64,52,153,0.3333333333333333,0,At-Risk Customers
15254,1,300.36,127,300.36,18,0,0.0,0,At-Risk Customers
15255,1,890.85,67,890.85,47,0,0.0,0,At-Risk Customers
15256,1,98.45,149,98.45,6,0,0.0,0,At-Risk Customers
15257,1,317.15,283,317.15,7,0,0.5,0,At-Risk Customers
15258,2,623.16,169,311.58,32,48,0.0,0,At-Risk Customers
15260,7,1810.77,100,258.68142857142857,62,272,0.125,0,At-Risk Customers
15261,1,254.82,135,254.82,19,0,0.0,0,At-Risk Customers
15262,1,178.95000000000002,324,178.95000000000002,10,0,0.0,0,At-Risk Customers
15263,1,156.51,107,156.51,12,0,0.0,0,At-Risk Customers
15264,1,393.74,64,393.74,23,0,0.0,0,At-Risk Customers
15265,2,1506.12,151,753.0600000000001,76,84,0.0,0,At-Risk Customers
15266,1,119.3,338,119.3,6,0,0.0,0,At-Risk Customers
15267,5,1717.36,22,343.472,8,160,0.0,0,At-Risk Customers
15269,1,408.8,24,408.8,2,0,0.0,0,At-Risk Customers
15270,7,2379.49,16,339.9271428571428,22,294,0.7777777777777778,0,At-Risk Customers
15271,15,2493.34,7,166.22266666666667,184,358,0.0625,0,At-Risk Customers
15272,2,721.94,57,360.97,63,28,0.0,0,At-Risk Customers
15274,2,716.57,4,358.285,44,14,0.0,0,At-Risk Customers
15275,1,615.14,38,615.14,41,0,0.5,0,At-Risk Customers
15276,1,128.63,66,128.63,49,0,0.0,0,At-Risk Customers
15277,1,255.9,47,255.9,12,0,0.0,0,At-Risk Customers
15279,1,290.51,355,290.51,19,0,1.0,0,At-Risk Customers
15280,1,113.12,172,113.12,16,0,0.0,0,At-Risk Customers
15281,9,2332.15,59,259.1277777777778,121,274,0.9166666666666666,0,At-Risk Customers
15286,1,240.55,50,240.55,3,0,0.0,0,At-Risk Customers
15287,2,486.69,22,243.345,17,48,0.3333333333333333,0,At-Risk Customers
15288,5,2306.52,43,461.304,80,322,0.0,0,At-Risk Customers
15289,3,939.78,29,313.26,43,220,0.25,0,At-Risk Customers
15290,18,7943.22,5,441.29,93,354,0.3809523809523809,0,At-Risk Customers
15291,15,4668.3,26,311.22,62,348,0.3,0,At-Risk Customers
15292,1,178.39,201,178.39,24,0,0.0,0,At-Risk Customers
15296,6,3672.86,51,612.1433333333333,137,275,0.6,0,At-Risk Customers
15297,3,641.94,10,213.98,30,53,0.5,0,At-Risk Customers
15298,12,4799.9,2,399.9916666666666,115,364,0.1428571428571428,0,At-Risk Customers
15299,7,4507.01,67,643.8585714285715,7,304,0.4545454545454545,0,At-Risk Customers
15300,1,496.44,64,496.44,28,0,0.0,0,At-Risk Customers
15301,12,5049.95,51,420.82916666666665,167,317,0.2857142857142857,0,At-Risk Customers
15303,1,574.02,290,574.02,31,0,0.0,0,At-Risk Customers
15304,8,694.4,61,86.8,8,307,0.3,0,At-Risk Customers
15306,3,1174.35,64,391.4500000000001,57,83,0.0,0,At-Risk Customers
15307,1,205.3,96,205.3,12,0,0.0,0,At-Risk Customers
15308,1,310.47,274,310.47,19,0,1.0,0,At-Risk Customers
15311,91,60632.75,1,666.2939560439561,567,373,0.9491525423728814,0,At-Risk Customers
15312,4,924.85,75,231.2125,42,279,0.2,0,At-Risk Customers
15313,1,52.0,110,52.0,1,0,0.0,0,At-Risk Customers
15314,1,327.97,199,327.97,24,0,0.0,0,At-Risk Customers
15315,2,570.5,64,285.25,35,51,0.3333333333333333,0,At-Risk Customers
15316,1,165.0,327,165.0,1,0,0.0,0,At-Risk Customers
15318,1,312.62,4,312.62,33,0,0.0,0,At-Risk Customers
15319,1,204.5,284,204.5,16,0,0.0,0,At-Risk Customers
15320,1,267.13,44,267.13,36,0,0.0,0,At-Risk Customers
15321,3,2748.31,71,916.1033333333334,83,220,2.75,0,At-Risk Customers
15322,1,679.68,86,679.68,42,0,3.5,0,At-Risk Customers
15325,1,161.74,104,161.74,47,0,0.0,0,At-Risk Customers
15326,1,311.71,334,311.71,29,0,0.0,0,At-Risk Customers
15327,1,208.75,53,208.75,10,0,0.0,0,At-Risk Customers
15329,3,1049.7,39,349.90000000000003,51,132,1.0,0,At-Risk Customers
15330,2,714.9599999999999,32,357.48,10,28,0.0,0,At-Risk Customers
15332,4,1661.06,366,415.265,29,3,0.0,0,At-Risk Customers
15333,1,1028.56,208,1028.56,16,0,0.0,0,At-Risk Customers
15334,3,350.82,157,116.94,67,16,0.0,0,At-Risk Customers
15335,1,170.22,54,170.22,34,0,0.0,0,At-Risk Customers
15339,2,574.07,66,287.035,77,251,0.6666666666666666,0,At-Risk Customers
15341,1,2020.52,81,2020.52,17,0,0.0,0,At-Risk Customers
15342,1,406.09,130,406.09,24,0,1.0,0,At-Risk Customers
15343,1,364.5,87,364.5,21,0,0.0,0,At-Risk Customers
15344,3,563.94,1,187.98,21,73,1.2,0,At-Risk Customers
15345,1,393.54,46,393.54,20,0,1.5,0,At-Risk Customers
15346,1,252.42,333,252.42,17,0,0.0,0,At-Risk Customers
15347,1,201.6,366,201.6,5,0,0.0,0,At-Risk Customers
15348,1,158.04,72,158.04,9,0,0.0,0,At-Risk Customers
15349,2,463.91,158,231.955,65,29,0.0,0,At-Risk Customers
15350,1,115.65,373,115.65,5,0,0.0,0,At-Risk Customers
15351,7,1934.66,12,276.38,157,357,0.8,0,At-Risk Customers
15353,2,770.12,255,385.06,59,113,0.0,0,At-Risk Customers
15355,2,277.05,29,138.525,9,23,0.0,0,At-Risk Customers
15356,10,2718.03,31,271.803,215,336,0.0,0,At-Risk Customers
15358,22,8347.2,5,379.4181818181818,292,360,0.3448275862068966,0,At-Risk Customers
15360,1,427.93,40,427.93,13,0,0.0,0,At-Risk Customers
15361,1,418.92,362,418.92,7,0,0.0,0,At-Risk Customers
15363,1,326.0,373,326.0,16,0,0.5,0,At-Risk Customers
15364,2,913.19,96,456.595,29,158,0.0,0,At-Risk Customers
15365,7,2314.32,26,330.6171428571429,65,289,4.111111111111111,0,At-Risk Customers
15366,2,602.51,75,301.255,37,282,0.0,0,At-Risk Customers
15367,4,1877.59,57,469.3975,91,218,0.2,0,At-Risk Customers
15368,1,446.94000000000005,21,446.94000000000005,4,0,0.0,0,At-Risk Customers
15370,7,2386.05,41,340.86428571428576,65,291,0.125,0,At-Risk Customers
15372,1,2007.4,137,2007.4,27,0,0.0,0,At-Risk Customers
15373,12,2415.91,8,201.3258333333333,74,363,0.3846153846153846,0,At-Risk Customers
15374,1,168.0,129,168.0,3,0,0.0,0,At-Risk Customers
15376,3,1221.56,40,407.18666666666667,100,182,0.0,0,At-Risk Customers
15379,7,3703.29,169,529.0414285714286,145,189,0.25,0,At-Risk Customers
15380,5,1690.26,9,338.052,22,356,0.1666666666666666,0,At-Risk Customers
15381,2,596.85,214,298.425,8,54,0.0,0,At-Risk Customers
15382,6,5955.71,15,992.6183333333332,193,280,0.5,0,At-Risk Customers
15384,2,642.41,170,321.205,34,189,0.6666666666666666,0,At-Risk Customers
15385,1,316.88,40,316.88,12,0,0.0,0,At-Risk Customers
15386,1,394.14,186,394.14,31,0,0.0,0,At-Risk Customers
15388,1,140.54,270,140.54,10,0,0.0,0,At-Risk Customers
15389,1,500.0,172,500.0,1,0,0.0,0,At-Risk Customers
15392,4,1535.53,5,383.8825,74,355,0.2,0,At-Risk Customers
15393,2,231.86,16,115.93,10,264,0.0,0,At-Risk Customers
15394,4,2183.54,10,545.885,54,348,0.0,0,At-Risk Customers
15395,1,107.45,326,107.45,7,0,0.0,0,At-Risk Customers
15396,1,288.18,113,288.18,14,0,0.0,0,At-Risk Customers
15397,1,94.0,290,94.0,6,0,0.0,0,At-Risk Customers
15398,2,1345.53,16,672.765,60,62,0.3333333333333333,0,At-Risk Customers
15399,3,815.77,1,271.92333333333335,45,77,0.0,0,At-Risk Customers
15400,5,716.2,92,143.24,10,186,0.1666666666666666,0,At-Risk Customers
15402,2,626.77,149,313.385,35,47,0.0,0,At-Risk Customers
15405,1,349.1,189,349.1,8,0,0.0,0,At-Risk Customers
15406,2,510.71,31,255.355,51,269,1.25,0,At-Risk Customers
15407,4,1046.74,34,261.685,142,271,0.0,0,At-Risk Customers
15408,1,267.18,264,267.18,34,0,0.0,0,At-Risk Customers
15410,8,3450.84,84,431.355,48,177,0.0,0,At-Risk Customers
15411,4,1348.93,26,337.2325,86,156,0.2,0,At-Risk Customers
15412,1,190.53,171,190.53,10,0,0.0,0,At-Risk Customers
15414,3,774.9000000000001,10,258.3,37,232,0.0,0,At-Risk Customers
15415,1,559.61,313,559.61,46,0,0.0,0,At-Risk Customers
15416,4,3984.32,65,996.08,165,218,0.2,0,At-Risk Customers
15417,1,508.8,85,508.8,28,0,0.0,0,At-Risk Customers
15419,1,135.86,25,135.86,8,0,0.0,0,At-Risk Customers
15421,4,950.36,59,237.59,40,251,0.0,0,At-Risk Customers
15422,2,97.7,323,48.85,6,0,0.0,0,At-Risk Customers
15423,1,43.5,38,43.5,2,0,0.0,0,At-Risk Customers
15424,2,383.34,254,191.67,17,0,0.0,0,At-Risk Customers
15426,5,1404.07,19,280.814,217,350,1.1428571428571428,0,At-Risk Customers
15427,3,1430.54,33,476.8466666666666,233,13,0.0,0,At-Risk Customers
15428,1,93.78,15,93.78,6,0,0.0,0,At-Risk Customers
15429,2,397.35,27,198.675,77,48,0.3333333333333333,0,At-Risk Customers
15432,1,171.19000000000003,23,171.19000000000003,10,0,0.0,0,At-Risk Customers
15433,2,533.3,214,266.65,40,53,4.0,0,At-Risk Customers
15434,5,1041.48,8,208.296,40,191,0.6666666666666666,0,At-Risk Customers
15435,1,149.29,22,149.29,29,0,0.0,0,At-Risk Customers
15436,3,1067.75,12,355.9166666666667,243,221,0.0,0,At-Risk Customers
15437,1,200.16,262,200.16,44,0,0.0,0,At-Risk Customers
15438,1,156.57999999999998,131,156.57999999999998,25,0,0.0,0,At-Risk Customers
15440,3,383.68,55,127.89333333333332,50,154,0.0,0,At-Risk Customers
15442,1,594.0,249,594.0,2,0,0.0,0,At-Risk Customers
15443,7,3213.59,2,459.0842857142857,237,318,0.375,0,At-Risk Customers
15444,2,1411.21,9,705.605,191,31,0.0,0,At-Risk Customers
15445,1,113.5,264,113.5,5,0,0.0,0,At-Risk Customers
15447,1,155.17000000000002,331,155.17000000000002,9,0,0.0,0,At-Risk Customers
15448,1,494.64,313,494.64,28,0,0.0,0,At-Risk Customers
15449,3,974.52,26,324.84,47,235,0.4,0,At-Risk Customers
15450,1,429.84,30,429.84,30,0,0.0,0,At-Risk Customers
15452,3,528.48,30,176.16,47,234,0.0,0,At-Risk Customers
15453,7,1371.77,2,195.96714285714285,169,185,0.0,0,At-Risk Customers
15454,1,179.1,362,179.1,23,0,0.0,0,At-Risk Customers
15456,3,434.59,283,144.86333333333332,48,75,0.0,0,At-Risk Customers
15457,1,237.07,262,237.07,56,0,0.0,0,At-Risk Customers
15458,1,161.64,25,161.64,7,0,0.0,0,At-Risk Customers
15460,1,214.26,354,214.26,53,0,0.0,0,At-Risk Customers
15462,3,234.6,94,78.2,9,92,0.0,0,At-Risk Customers
15463,1,126.14,29,126.14,7,0,0.0,0,At-Risk Customers
15464,1,1044.65,338,1044.65,155,0,0.0,0,At-Risk Customers
15465,18,7354.62,20,408.59,43,349,0.2916666666666667,0,At-Risk Customers
15466,1,334.53,85,334.53,56,0,0.0,0,At-Risk Customers
15467,3,524.88,9,174.96,41,142,0.25,0,At-Risk Customers
15468,2,467.51,51,233.755,24,0,1.0,0,At-Risk Customers
15469,2,538.55,50,269.275,24,69,0.75,0,At-Risk Customers
15471,1,454.48,2,454.48,67,0,0.0,0,At-Risk Customers
15472,1,371.56,113,371.56,76,0,0.0,0,At-Risk Customers
15473,7,1771.2,14,253.02857142857144,4,46,0.3,0,At-Risk Customers
15475,1,454.11,77,454.11,29,0,0.0,0,At-Risk Customers
15478,2,1399.92,40,699.96,34,16,0.0,0,At-Risk Customers
15480,1,905.5,116,905.5,45,0,0.0,0,At-Risk Customers
15482,12,10879.76,16,906.6466666666666,46,343,1.8125,0,At-Risk Customers
15483,4,225.26,161,56.315,74,105,0.0,0,At-Risk Customers
15484,4,3590.41,1,897.6025,135,77,0.2,0,At-Risk Customers
15485,3,2564.5,30,854.8333333333334,59,343,0.0,0,At-Risk Customers
15488,1,91.32,93,91.32,2,0,0.0,0,At-Risk Customers
15489,3,1134.28,23,378.0933333333333,47,188,1.25,0,At-Risk Customers
15491,6,3100.09,95,516.6816666666667,108,140,0.1428571428571428,0,At-Risk Customers
15492,2,659.46,28,329.73,32,46,0.0,0,At-Risk Customers
15493,5,1953.41,33,390.682,177,238,0.2857142857142857,0,At-Risk Customers
15494,2,1280.58,21,640.29,120,99,0.0,0,At-Risk Customers
15497,2,1262.2,18,631.1,13,302,0.3333333333333333,0,At-Risk Customers
15498,27,13316.4,3,493.2,360,364,0.3142857142857143,0,At-Risk Customers
15500,4,1131.56,8,282.89,64,73,0.0,0,At-Risk Customers
15502,12,10384.93,16,865.4108333333334,164,353,1.6956521739130437,0,At-Risk Customers
15503,1,141.04,363,141.04,66,0,0.0,0,At-Risk Customers
15504,1,52.83,81,52.83,13,0,0.0,0,At-Risk Customers
15505,5,3610.96,53,722.192,90,102,0.2857142857142857,0,At-Risk Customers
15506,3,972.08,23,324.0266666666667,121,116,0.0,0,At-Risk Customers
15507,1,475.86,172,475.86,41,0,0.0,0,At-Risk Customers
15508,6,1000.27,189,166.71166666666667,78,46,0.0,0,At-Risk Customers
15510,1,250.0,331,250.0,1,0,0.0,0,At-Risk Customers
15511,5,900.53,12,180.106,117,73,0.0,0,At-Risk Customers
15512,2,121.0,156,60.5,7,203,0.0,0,At-Risk Customers
15513,19,14758.22,33,776.7484210526316,183,340,0.2727272727272727,0,At-Risk Customers
15514,11,4023.72,12,365.7927272727273,96,352,3.076923076923077,0,At-Risk Customers
15516,3,62.43,45,20.81,15,1,0.0,0,At-Risk Customers
15517,1,267.03,233,267.03,27,0,0.0,0,At-Risk Customers
15518,8,1921.55,64,240.19375,135,268,0.4615384615384615,0,At-Risk Customers
15520,1,343.5,2,343.5,18,0,0.0,0,At-Risk Customers
15521,8,3000.2,40,375.025,116,214,1.1538461538461535,0,At-Risk Customers
15522,2,397.99,33,198.995,47,54,0.0,0,At-Risk Customers
15523,1,412.0100000000001,84,412.0100000000001,10,0,0.0,0,At-Risk Customers
15524,1,440.0,25,440.0,1,0,0.0,0,At-Risk Customers
15525,3,734.37,2,244.79,133,371,0.5,0,At-Risk Customers
15526,2,148.44,33,74.22,4,0,0.0,0,At-Risk Customers
15527,8,2428.53,19,303.56625,127,335,0.3,0,At-Risk Customers
15528,1,229.33,254,229.33,26,0,0.0,0,At-Risk Customers
15529,11,3962.6,23,360.23636363636365,415,343,0.1666666666666666,0,At-Risk Customers
15530,4,1497.31,22,374.3275,90,225,0.0,0,At-Risk Customers
15531,2,1972.39,8,986.195,196,22,0.0,0,At-Risk Customers
15532,4,1564.73,25,391.1825,205,332,1.1666666666666667,0,At-Risk Customers
15533,3,807.57,19,269.19,73,69,0.6,0,At-Risk Customers
15535,4,502.9,173,125.725,55,154,0.4285714285714285,0,At-Risk Customers
15537,1,110.92,163,110.92,24,0,0.0,0,At-Risk Customers
15539,1,538.46,7,538.46,41,0,0.0,0,At-Risk Customers
15540,1,213.3,11,213.3,15,0,0.0,0,At-Risk Customers
15541,1,85.13000000000001,114,85.13000000000001,29,0,0.0,0,At-Risk Customers
15543,1,127.86,288,127.86,26,0,0.0,0,At-Risk Customers
15544,9,3546.71,9,394.0788888888889,122,363,0.1818181818181818,0,At-Risk Customers
15545,2,288.97,54,144.485,78,316,0.0,0,At-Risk Customers
15547,14,4910.6,7,350.75714285714287,441,354,0.0,0,At-Risk Customers
15549,3,1681.46,77,560.4866666666667,104,239,0.25,0,At-Risk Customers
15550,4,575.63,4,143.9075,43,297,0.0,0,At-Risk Customers
15551,1,436.06,37,436.06,29,0,0.0,0,At-Risk Customers
15552,1,90.12,217,90.12,17,0,0.0,0,At-Risk Customers
15553,1,428.93,60,428.93,51,0,0.0,0,At-Risk Customers
15554,1,217.2,278,217.2,14,0,0.0,0,At-Risk Customers
15555,16,4794.86,12,299.67875,401,357,1.3,0,At-Risk Customers
15556,1,279.77,24,279.77,31,0,0.0,0,At-Risk Customers
15557,1,468.91,29,468.91,16,0,0.0,0,At-Risk Customers
15561,4,800.5899999999999,12,200.1475,27,203,0.8,0,At-Risk Customers
15562,1,134.55,352,134.55,1,0,0.0,0,At-Risk Customers
15563,4,1400.44,22,350.11,88,336,0.5714285714285714,0,At-Risk Customers
15565,2,173.16000000000005,50,86.58000000000001,8,20,0.0,0,At-Risk Customers
15567,1,186.01,19,186.01,7,0,0.0,0,At-Risk Customers
15568,3,758.29,3,252.7633333333333,27,70,0.0,0,At-Risk Customers
15569,5,1375.71,104,275.142,27,228,0.0,0,At-Risk Customers
15570,12,4148.82,7,345.735,231,362,0.5384615384615384,0,At-Risk Customers
15571,4,650.4300000000001,12,162.60750000000002,47,66,0.0,0,At-Risk Customers
15572,7,2533.42,5,361.9171428571429,166,273,0.0,0,At-Risk Customers
15573,2,591.1899999999999,32,295.595,88,53,0.0,0,At-Risk Customers
15574,4,675.64,178,168.91,131,194,0.0,0,At-Risk Customers
15576,1,921.37,38,921.37,43,0,0.0,0,At-Risk Customers
15577,3,258.88,151,86.29333333333334,39,154,0.0,0,At-Risk Customers
15578,1,127.1,162,127.1,13,0,0.0,0,At-Risk Customers
15579,2,327.6,69,163.8,45,245,0.0,0,At-Risk Customers
15581,13,3675.77,121,282.7515384615385,134,245,0.0714285714285714,0,At-Risk Customers
15582,3,682.9100000000001,25,227.63666666666668,39,195,0.0,0,At-Risk Customers
15584,4,720.86,24,180.215,89,138,0.4,0,At-Risk Customers
15585,1,455.3,177,455.3,31,0,0.0,0,At-Risk Customers
15587,4,913.68,50,228.42,3,301,0.0,0,At-Risk Customers
15589,3,478.53,256,159.51,28,54,0.25,0,At-Risk Customers
15592,1,388.58,47,388.58,24,0,0.0,0,At-Risk Customers
15593,1,199.8,71,199.8,5,0,0.0,0,At-Risk Customers
15594,5,1771.78,16,354.356,85,218,0.1666666666666666,0,At-Risk Customers
15596,5,1406.59,101,281.318,51,264,0.7777777777777778,0,At-Risk Customers
15597,1,324.57,35,324.57,22,0,0.5,0,At-Risk Customers
15598,1,240.68,53,240.68,14,0,0.6666666666666666,0,At-Risk Customers
15599,2,761.74,27,380.87,50,177,0.0,0,At-Risk Customers
15601,14,6776.56,11,484.04,230,361,0.2352941176470588,0,At-Risk Customers
15602,9,1297.87,8,144.20777777777778,30,359,0.4666666666666667,0,At-Risk Customers
15603,1,48.48,79,48.48,2,0,0.0,0,At-Risk Customers
15604,1,216.39,52,216.39,17,0,0.0,0,At-Risk Customers
15605,5,1198.23,36,239.646,61,337,0.0,0,At-Risk Customers
15606,9,2920.16,61,324.4622222222222,48,263,1.2727272727272727,0,At-Risk Customers
15607,1,104.76,337,104.76,13,0,0.0,0,At-Risk Customers
15608,4,1093.68,28,273.42,59,92,0.0,0,At-Risk Customers
15609,1,298.48,184,298.48,16,0,1.0,0,At-Risk Customers
15610,1,112.46,52,112.46,6,0,0.0,0,At-Risk Customers
15611,13,1591.45,10,122.41923076923078,23,325,0.1333333333333333,0,At-Risk Customers
15612,2,195.15,36,97.575,4,25,0.0,0,At-Risk Customers
15615,23,10399.74,10,452.1626086956522,184,348,0.2222222222222222,0,At-Risk Customers
15618,4,776.851,33,194.21275,39,103,0.8,0,At-Risk Customers
15619,1,336.4,11,336.4,3,0,0.0,0,At-Risk Customers
15620,3,1553.18,57,517.7266666666667,92,301,0.6666666666666666,0,At-Risk Customers
15621,4,1293.03,4,323.2575,11,17,0.3333333333333333,0,At-Risk Customers
15622,9,3709.56,43,412.17333333333335,169,239,1.8125,0,At-Risk Customers
15623,1,301.03000000000003,141,301.03000000000003,19,0,0.0,0,At-Risk Customers
15624,4,588.13,117,147.0325,26,139,0.0,0,At-Risk Customers
15625,4,1534.26,104,383.565,44,131,0.5,0,At-Risk Customers
15626,2,675.8,75,337.9,49,254,0.0,0,At-Risk Customers
15628,9,2870.24,5,318.9155555555556,85,362,0.2,0,At-Risk Customers
15630,2,1186.35,45,593.175,57,159,0.3333333333333333,0,At-Risk Customers
15632,8,3285.31,16,410.66375,107,259,1.0,0,At-Risk Customers
15634,1,243.55,17,243.55,15,0,0.0,0,At-Risk Customers
15636,2,724.76,90,362.38,20,192,0.0,0,At-Risk Customers
15637,1,223.36,53,223.36,15,0,0.0,0,At-Risk Customers
15639,1,425.32,134,425.32,25,0,0.0,0,At-Risk Customers
15640,15,12416.11,4,827.7406666666667,240,367,0.6470588235294118,0,At-Risk Customers
15641,4,1887.2,105,471.8,102,253,0.0,0,At-Risk Customers
15643,3,664.0,192,221.33333333333331,31,90,0.5,0,At-Risk Customers
15644,4,803.54,166,200.885,166,94,0.0,0,At-Risk Customers
15645,1,612.01,19,612.01,50,0,0.0,0,At-Risk Customers
15646,3,447.64,158,149.21333333333334,35,214,0.25,0,At-Risk Customers
15648,2,639.5,204,319.75,23,62,0.75,0,At-Risk Customers
